Antecedent,Consequent,Support,Confidence,Lift,Antecedent_str,Consequent_str
"(np.int64(3), np.int64(104))","(np.int64(4),)",0.0275776990727844,0.563873067534581,1.9701844151941723,"('Ethiopian', 'American (New)', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(174))","(np.int64(4),)",0.0127475559446588,0.5596971461852068,1.9555936577430568,"('Ethiopian', 'Mexican', 'Ethiopian', 'Sushi Bars')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(155))","(np.int64(4),)",0.0260522371231114,0.5581131003125888,1.9500589679859628,"('Ethiopian', 'American (New)', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(122))","(np.int64(4),)",0.0313316619576319,0.5568128241395568,1.94551577555658,"('Ethiopian', 'American (New)', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(122))","(np.int64(4),)",0.0170321142902622,0.5565669700910273,1.9446567563149924,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(155))","(np.int64(4),)",0.0199105946648626,0.5565443084909159,1.9445775762052595,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(67))","(np.int64(3),)",0.0122036955973841,0.4412470023980815,1.926465962227612,"('Ethiopian', 'Burgers', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (New)')"
"(np.int64(4), np.int64(67))","(np.int64(3),)",0.016806611219441,0.4359944941500344,1.9035337308443063,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Fast Food')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(18))","(np.int64(4),)",0.0296337564832132,0.5446123842028279,1.9028871805663048,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(122))","(np.int64(4),)",0.0163953997373552,0.5418676019289785,1.893296853291616,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(122))","(np.int64(4),)",0.0244073911947683,0.5410173478388709,1.8903260475310049,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(67), np.int64(122))","(np.int64(3),)",0.0128404101502911,0.4243752740026305,1.8528047015252391,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(77),)","(np.int64(3),)",0.0140209850504728,0.4085813683803633,1.783849169982652,"('Ethiopian', 'Gastropubs')","('Ethiopian', 'American (New)')"
"(np.int64(183),)","(np.int64(4),)",0.0169923196307055,0.4673476833272528,1.6329226827489622,"('Ethiopian', 'Tex-Mex')","('Ethiopian', 'American (Traditional)')"
"(np.int64(121),)","(np.int64(4),)",0.0108241473994189,0.4396551724137931,1.536164464347359,"('Ethiopian', 'Mediterranean')","('Ethiopian', 'American (Traditional)')"
"(np.int64(12),)","(np.int64(4),)",0.0227227506068685,0.4363219561895058,1.524518136413528,"('Ethiopian', 'Barbeque')","('Ethiopian', 'American (Traditional)')"
"(np.int64(77),)","(np.int64(4),)",0.0149495271067956,0.4356397371472748,1.5221344486615502,"('Ethiopian', 'Gastropubs')","('Ethiopian', 'American (Traditional)')"
"(np.int64(53),)","(np.int64(4),)",0.0137026277740193,0.4351305812973884,1.520355447361245,"('Ethiopian', 'Delis')","('Ethiopian', 'American (Traditional)')"
"(np.int64(39),)","(np.int64(4),)",0.0275776990727844,0.4319551215458134,1.5092603238771891,"('Ethiopian', 'Chicken Wings')","('Ethiopian', 'American (Traditional)')"
"(np.int64(97),)","(np.int64(4),)",0.019605502274928,0.4309037900874636,1.5055869495422516,"('Ethiopian', 'Ice Cream & Frozen Yogurt')","('Ethiopian', 'American (Traditional)')"
"(np.int64(56),)","(np.int64(4),)",0.0260522371231114,0.4295713035870516,1.500931213548251,"('Ethiopian', 'Diners')","('Ethiopian', 'American (Traditional)')"
"(np.int64(19),)","(np.int64(4),)",0.0151352355180601,0.4291086874764949,1.4993148230807622,"('Ethiopian', 'Breweries')","('Ethiopian', 'American (Traditional)')"
"(np.int64(166),)","(np.int64(4),)",0.012468993327762,0.4217137729923733,1.473476835584726,"('Ethiopian', 'Soup')","('Ethiopian', 'American (Traditional)')"
"(np.int64(83),)","(np.int64(4),)",0.0318224627588311,0.4173625608907446,1.458273608540534,"('Ethiopian', 'Grocery')","('Ethiopian', 'American (Traditional)')"
"(np.int64(10),)","(np.int64(4),)",0.020494249671694,0.4162176724137931,1.4542733440053124,"('Ethiopian', 'Bakeries')","('Ethiopian', 'American (Traditional)')"
"(np.int64(47),)","(np.int64(4),)",0.0146311698303421,0.4141945174615096,1.4472043978434754,"('Ethiopian', 'Convenience Stores')","('Ethiopian', 'American (Traditional)')"
"(np.int64(54),)","(np.int64(4),)",0.0194595885232201,0.410120212468549,1.4329686900892893,"('Ethiopian', 'Desserts')","('Ethiopian', 'American (Traditional)')"
"(np.int64(150),)","(np.int64(4),)",0.0317826680992744,0.4058265582655826,1.4179665715594865,"('Ethiopian', 'Salad')","('Ethiopian', 'American (Traditional)')"
"(np.int64(170),)","(np.int64(4),)",0.0198044755727114,0.4043878656554712,1.4129397491735731,"('Ethiopian', 'Specialty Food')","('Ethiopian', 'American (Traditional)')"
